movieId,title,runtime,countries,year,plot
211,"Browning Version, The",97,[UK],1994,"Andrew Crocker-Harris is an embittered and disliked teacher of Greek and Latin at a British public school. After nearly 20 years of service, he is being forced to retire on the pretext of ..."
213,Burnt by the Sun (Utomlyonnye solntsem),135,"[Russia, France]",1994,"Russia, 1936: revolutionary hero Colonel Kotov is spending an idyllic summer in his village with his young wife and six-year-old daughter Nadia and other assorted family and friends. Things..."
214,Before the Rain (Pred dozhdot),113,"[Republic of Macedonia, France, UK]",1994,"The circularity of violence seen in a story that circles on itself. In Republic of Macedonia, during war in Bosnia, Christians hunt an ethnic Albanian girl who may have murdered one of ..."
215,Before Sunrise,105,"[USA, Austria, Switzerland]",1995,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together."
216,Billy Madison,89,[USA],1995,"In order to inherit his fed up father's hotel empire, an immature and lazy man must repeat grades 1-12 all over again."
217,"Babysitter, The",90,[USA],1995,A teenage babysitter is the focus of two boys and a man's separate obsessions.
218,Boys on the Side,115,"[USA, France]",1995,"Jane is a night club singer, out of work. Robin is a quirky real estate agent looking for a ride-share to accompany her to California. Her advertisement is answered by Jane, who at first ..."
219,"Cure, The",97,[USA],1995,"Erik, a loner, finds a friend in Dexter, an eleven-year-old boy with AIDS. They vow to find a cure for AIDS together and save Dexter's life in an eventful summer."
220,Castle Freak,90,[USA],1995,"A troubled couple and their blind daughter come to Italy to visit a 12th Century castle they've inherited. Soon they are plagued by unexplained noises, mysteriously broken objects, and the ..."
222,Circle of Friends,103,"[Ireland, USA, UK]",1995,"'Circle Of Friends' is set in 1950's Ireland. The movie focuses on Benny Hogan and her best friend, Eve Malone. The story centers around Benny and Eve as they enter student life at ..."
223,Clerks,92,[USA],1994,"A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof."
224,Don Juan DeMarco,97,[USA],1994,"A psychiatrist must cure a young patient that presents himself as Don Juan, the greatest lover in the world."
225,Disclosure,128,[USA],1994,"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life."
227,Drop Zone,101,[USA],1994,A tough cop teams up with a professional skydiver to capture a renegade computer hacker on the run from the law.
228,Destiny Turns on the Radio,102,[USA],1995,"Johnny Destiny burns into Las Vegas in his hot Plymouth RoadRunner, stopping only to pick up a stranger stranded in the desert. But then, things aren't always as they seem. Anything can ..."
229,Death and the Maiden,103,"[UK, USA, France]",1994,A political activist is convinced that her guest is a man who once tortured her for the government.
230,Dolores Claiborne,132,[USA],1995,A big-city reporter travels to the small town where her mother has been arrested for the murder of an elderly woman that she works for as a maid.
231,Dumb & Dumber (Dumb and Dumber),107,[USA],1994,The cross-country adventures of two good-hearted but incredibly stupid friends.
232,Eat Drink Man Woman (Yin shi nan nu),124,"[Taiwan, USA]",1994,A senior chef lives with his three grown daughters; the middle one finds her future plans affected by unexpected events and the life changes of the other household members.
233,Exotica,103,[Canada],1994,"This psychological thriller is true to its subjects as well as being complex, dynamic, and overly dramatic. How something so long ago, seemingly trivial, years later with more significant ..."
234,Exit to Eden,113,[USA],1994,"Elliot is going to the island of Eden to live out his submissive fantasies, but inadvertently photographs diamond smugglers at work. Smugglers, and detectives, follow him to the island, ..."
235,Ed Wood,127,[USA],1994,"An ambitious but troubled movie director tries his best to fulfill his dream, despite his lack of support."
236,French Kiss,111,"[UK, USA]",1995,"A woman flies to France to confront her straying fiancé, but gets into trouble when the charming crook seated next to her uses her for smuggling."
237,Forget Paris,101,[USA],1995,Mickey Gordon is a basketball referee who travels to France to bury his father. Ellen Andrews is an American living in Paris who works for the airline he flies on. They meet and fall in ...
238,Far From Home: The Adventures of Yellow Dog,81,[USA],1995,"Teenage Angus adopts a stray dog and names him Yellow. Several days later, while traveling along the coast of British Columbia with Angus' father, John, the boy and dog become stranded when..."
239,"Goofy Movie, A",78,[USA],1995,"When Max makes an preposterous promise to a girl he has a crush on, his chances to fulfilling it seem hopeless when he is dragged onto a cross-country trip with his embarrassing father, Goofy."
240,Hideaway,106,[USA],1995,Hatch Harrison had a traffic accident with his car. At first the doctors said he was dead but then they succeeded to bring him back to life after two hours. But Hatch starts to have strange...
241,Fluke,96,[USA],1995,"After a man dies in a car crash, he is reincarnated as a dog and attempts to reconnect with his family."
242,Farinelli: il castrato,111,"[France, Italy, Belgium]",1994,"Farinelli, is the artistic name of Carlo Broschi, a young singer in Handel's time. He was castrated in his childhood in order to preserve his voice. During his life he becomes to be a very ..."
243,Gordy,90,[USA],1995,A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.
244,Gumby: The Movie,90,[USA],1995,"In this offshoot of the 1950s claymation cartoon series, the crazy Blockheads threaten to ruin Gumby's benefit concert by replacing the entire city of Clokeytown with robots."
245,The Glass Shield,109,"[France, USA]",1994,J.J. is a rookie in the Sheriff's Department and the first black officer at that station. Racial tensions run high in the department as some of J.J.'s fellow officers resent his presence. ...
246,Hoop Dreams,170,[USA],1994,A film following the lives of two inner-city Chicago boys who struggle to become college basketball players on the road to going professional.
247,Heavenly Creatures,99,"[New Zealand, Germany]",1994,"Two girls have an intense fantasy life; their parents, concerned the fantasy is too intense, separate them, and the girls take revenge."
248,Houseguest,113,[USA],1995,"In hot water with the mob over an unpaid debt, a con man poses as a family friend in an affluent Pennsylvania suburb."
249,Immortal Beloved,121,"[UK, USA]",1994,"The life and death of the legendary Ludwig van Beethoven. Beside all the work he is known for, the composer once wrote a famous love letter to a nameless beloved and the movie tries to find..."
250,Heavyweights (Heavy Weights),100,[USA],1995,"Plump kids are lured into joining a posh fat camp with the promise of quick weight loss and good times, only to find that the facility is a woodland hellhole run by a psycho ex-fitness instructor."
251,"Hunted, The",110,[USA],1995,"Paul is on one of his many business trips to Tokyo, as a computer-chip executive from New York, when he meets a beautiful and mysterious woman. Later, he finds himself in the wrong place at..."
252,I.Q.,100,[USA],1994,Albert Einstein helps a young man who's in love with Einstein's niece to catch her attention by pretending temporarily to be a great physicist.
253,Interview with the Vampire: The Vampire Chronicles,123,[USA],1994,"A vampire tells his epic life story: love, betrayal, loneliness, and hunger."
254,Jefferson in Paris,139,"[France, USA]",1995,"One of the obsessive speculations in American history is whether Thomas Jefferson, in the years before he became president, had an affair with (and fathered a child with) his 15-year-old ..."
255,"Jerky Boys, The",82,[USA],1995,"When two unemployed telephone pranksters decide to use their vocal talents to impersonate a Chicago mob boss and curry favor with organized crime in New York, the trouble begins. It isn't..."
256,Junior,109,[USA],1994,"As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body."
257,Just Cause,102,[USA],1995,A Harvard professor is lured back into the courtroom after 25 years to take the case of a young black man condemned to death for the horrific murder of a child.
258,"Kid in King Arthur's Court, A",89,"[USA, Hungary, UK]",1995,"Young Calvin Fuller is pulled into King Arthur's court by Merlin. His mission: to save Camelot. To do this he must overcome the villain known as Lord Belascoe, train to become a knight, and..."
259,Kiss of Death,101,[USA],1995,A reformed convict goes undercover with the help of an angry detective to ensnare a psychotic mobster.
