actor,movieId
 Mare Winningham,340
 Lexi Randall,340
Elijah Wood,340
Sandra Oh,341
 Stephen Chang,341
 Alannah Ong,341
 Donald Fong,341
 Belinda Jarrett,342
 Toni Collette,342
 Roz Hammond,342
Sophie Lee,342
 Larisa Oleynik,343
Schuyler Fisk,343
 Rachael Leigh Cook,343
 Bre Blair,343
 Tone Loc,344
 Sean Young,344
 Courteney Cox,344
Jim Carrey,344
 Rebel Penfold-Russell,345
 Terence Stamp,345
 Guy Pearce,345
Hugo Weaving,345
Sheryl Lee,346
 Gary Bakewell,346
 Stephen Dorff,346
 Ian Hart,346
Peter Coyote,347
 Emmanuelle Seigner,347
 Hugh Grant,347
 Kristin Scott Thomas,347
 Dianne Wiest,348
John Cusack,348
 Jennifer Tilly,348
 Chazz Palminteri,348
Harrison Ford,349
 Willem Dafoe,349
 Anne Archer,349
 Joaquim de Almeida,349
Susan Sarandon,350
 Tommy Lee Jones,350
 Anthony LaPaglia,350
 Mary-Louise Parker,350
 Erica Yohn,351
 Tina Majorino,351
Noreen Hennessey,351
 Lucy Webb,351
 Zelda Harris,352
 David Patrick Kelly,352
Alfre Woodard,352
 Delroy Lindo,352
 Michael Wincott,353
 Ernie Hudson,353
 Rochelle Davis,353
Brandon Lee,353
 Ned Bellamy,354
 Lolita Davidovich,354
 Robert Wuhl,354
Tommy Lee Jones,354
 Elizabeth Perkins,355
John Goodman,355
 Rosie O'Donnell,355
 Rick Moranis,355
 Rebecca Williams,356
Tom Hanks,356
 Sally Field,356
 Michael Conner Humphreys,356
 Simon Callow,357
 John Hannah,357
Hugh Grant,357
 James Fleet,357
 Michael Rapaport,358
 Kristy Swanson,358
 Jennifer Connelly,358
Omar Epps,358
Nick Nolte,360
 Julia Roberts,360
 Saul Rubinek,360
 James Rebhorn,360
Nicolas Cage,361
 Bridget Fonda,361
 Rosie Perez,361
 Wendell Pierce,361
 Lena Headey,362
 Sam Neill,362
Jason Scott Lee,362
 Cary Elwes,362
 Joseph Goebbels,363
 Walter Frentz,363
 Marlene Dietrich,363
Leni Riefenstahl,363
Matthew Broderick,364
 Jonathan Taylor Thomas,364
 James Earl Jones,364
 Jim Cummings,364
Keanu Reeves,365
 Ruocheng Ying,365
 Chris Isaak,365
 Alex Wiesendanger,365
Jeff Davis,366
 Miko Hughes,366
 Heather Langenkamp,366
 Matt Winston,366
 Peter Riegert,367
Jim Carrey,367
 Amy Yasbeck,367
 Peter Greene,367
 Jodie Foster,368
Mel Gibson,368
 James Garner,368
 Graham Greene,368
 Peter Gallagher,369
 Matthew Broderick,369
 Campbell Scott,369
Jennifer Jason Leigh,369
 Priscilla Presley,370
 George Kennedy,370
 O.J. Simpson,370
Leslie Nielsen,370
 Marisa Tomei,371
 Robert Duvall,371
 Glenn Close,371
Michael Keaton,371
Winona Ryder,372
 Janeane Garofalo,372
 Ethan Hawke,372
 Steve Zahn,372
Nicolas Cage,373
 Dennis Hopper,373
 Lara Flynn Boyle,373
 J.T. Walsh,373
 Christine Ebersole,374
 Edward Herrmann,374
 John Larroquette,374
Macaulay Culkin,374
 Sam Shepard,375
 Nick Stahl,375
 Marcia Gay Harden,375
Susan Sarandon,375
Meryl Streep,376
 David Strathairn,376
 Stephanie Sawyer,376
 Joseph Mazzello,376
 Sandra Bullock,377
 Dennis Hopper,377
 Joe Morton,377
Keanu Reeves,377
 Bonnie Bedelia,378
 Geena Davis,378
 Christopher Reeve,378
Michael Keaton,378
 Bruce McGill,379
 Mia Sara,379
 Ron Silver,379
Jean-Claude Van Damme,379
 Bill Paxton,380
 Tom Arnold,380
 Jamie Lee Curtis,380
Arnold Schwarzenegger,380
 Tina Majorino,381
Andy Garcia,381
 Ellen Burstyn,381
 Meg Ryan,381
 Michelle Pfeiffer,382
 James Spader,382
Jack Nicholson,382
 Kate Nelligan,382
 David Andrews,383
 Dennis Quaid,383
 Gene Hackman,383
Kevin Costner,383
Ellen Barkin,384
 Laurence Fishburne,384
 Frank Langella,384
 Michael Beach,384
Keenen Ivory Wayans,387
 Charles S. Dutton,387
 Jada Pinkett Smith,387
 Salli Richardson-Whitfield,387
James Andrews,388
 Mike Barbour,388
 Mary Beth Aylesworth,388
 Steve Bilich,388
 Fanny Ardant,389
Gérard Depardieu,389
 André Dussollier,389
 Fabrice Luchini,389
 Lori Williams,390
 Ray Barlow,390
Tura Satana,390
 Haji,390
 Jada Pinkett Smith,391
Allen Payne,391
 Anthony 'Treach' Criss,391
 Bokeem Woodbine,391
Nick Upton,392
 John Schofield,392
 Deborah Collard,392
 Frank Passingham,392
 Raul Julia,393
 Ming-Na Wen,393
 Damian Chapa,393
Jean-Claude Van Damme,393
James Andronica,401
 Cuauhtemoc Rivas,401
 Edward James Olmos,401
 Bobalu,401
 Mako,405
 Deborah Kara Unger,405
 Mario Van Peebles,405
Christopher Lambert,405
 David Warner,407
 Jürgen Prochnow,407
 Julie Carmen,407
Sam Neill,407
 Dustin Mayfield,408
 Carrie Snodgress,408
James Rebhorn,408
 Cameron Finley,408
 David Bailey,409
 Tupac Shakur,409
 Leon,409
Duane Martin,409
 Joan Cusack,410
 Raul Julia,410
 Christopher Lloyd,410
Anjelica Huston,410
Daniel Day-Lewis,412
 Michelle Pfeiffer,412
 Winona Ryder,412
 Linda Faye Farkas,412
 Adam Sandler,413
 Chris Farley,413
Brendan Fraser,413
 Steve Buscemi,413
Kevin Bacon,414
 Charles Gitonga Maina,414
 Yolanda Vazquez,414
 Winston Ntshona,414
Richard Dreyfuss,415
 Rosie O'Donnell,415
 Emilio Estevez,415
 Dennis Farina,415
 Mary Stuart Masterson,416
Madeleine Stowe,416
 Andie MacDowell,416
 Drew Barrymore,416
 Tushka Bergen,417
 Mira Sorvino,417
Taylor Nichols,417
 Chris Eigeman,417
 Kelly Hunter,418
 Maudie Johnson,418
 Max Johnson,418
Robin Williams,418
Jim Varney,419
 Erika Eleniak,419
 Diedrich Bader,419
 Cloris Leachman,419
Eddie Murphy,420
 Jon Tenney,420
 Joey Travolta,420
 Eugene Collier,420
 David Thewlis,421
 Sean Bean,421
Docs Keepin Time,421
 Alan Cumming,421
 Aidan Quinn,422
Madeleine Stowe,422
 Peter Friedman,422
 James Remar,422
 Lloyd Bridges,423
 Suzy Amis,423
 Tommy Lee Jones,423
Jeff Bridges,423
 Mary McDonnell,424
Nick Nolte,424
 Ed O'Neill,424
 J.T. Walsh,424
 Tommy Lee Jones,425
Jessica Lange,425
 Carrie Snodgress,425
 Powers Boothe,425
 Gabrielle Anwar,426
 Meg Tilly,426
 Reilly Murphy,426
Terry Kinney,426
Julian Sands,427
 Kurtwood Smith,427
 Bill Paxton,427
 Sherilyn Fenn,427
Robert De Niro,428
 Francis Capra,428
 Lillo Brancato,428
 Chazz Palminteri,428
Chris Elliott,429
 Ritch Brinkley,429
 James Gammon,429
 Brian Doyle-Murray,429
 John Leguizamo,431
 Penelope Ann Miller,431
 Sean Penn,431
Al Pacino,431
 Daniel Stern,432
Billy Crystal,432
 Jon Lovitz,432
 Jack Palance,432
Dana Carvey,433
 Valeria Golino,433
 James Earl Jones,433
 Kevin Pollak,433
Sylvester Stallone,434
 Janine Turner,434
 John Lithgow,434
 Michael Rooker,434
 Dan Aykroyd,435
 Jonathan Penner,435
 Whip Hubley,435
Robert Knott,435
 Lesley Ann Warren,436
 Rubén Blades,436
 Jane March,436
Bruce Willis,436
 Jack Palance,437
Chevy Chase,437
 Dianne Wiest,437
 Robert Davi,437
 Dylan McDermott,438
 Ernie Hudson,438
Woody Harrelson,438
 Kiefer Sutherland,438
Harvey Keitel,439
 James Russo,439
 Madonna,439
 Nancy Ferrara,439
Kevin Kline,440
 Frank Langella,440
 Sigourney Weaver,440
 Kevin Dunn,440
 Joey Lauren Adams,441
 Milla Jovovich,441
 Shawn Andrews,441
Jason London,441
Sylvester Stallone,442
 Wesley Snipes,442
 Sandra Bullock,442
 Nigel Hawthorne,442
 Robert August,443
 T.J. Barron,443
 Patrick O'Connell,443
Robert 'Wingnut' Weaver,443
 Angie Dickinson,444
 Pat Morita,444
 Lorraine Bracco,444
Uma Thurman,444
 Sean Young,445
 Sherilyn Fenn,445
 Kate Nelligan,445
Armand Assante,445
Leslie Cheung,446
 Qi Lü,446
 Fengyi Zhang,446
 Li Gong,446
 Brad Pitt,447
 Bill Pullman,447
 Elizabeth McGovern,447
Harley Jane Kozak,447
 Tom Hulce,448
 Isabella Rossellini,448
 Rosie Perez,448
Jeff Bridges,448
 Kasi Lemmons,449
 Larry B. Scott,449
 Rusty Cundieff,449
Mark Christopher Lawrence,449
 Patrick Dempsey,450
Joe Pesci,450
 Moira Kelly,450
 Brendan Fraser,450
 Jerry Swindall,451
 Ron Kuhlman,451
 Ryan Bohls,451
Julia McNeal,451
 Adrian Dunbar,452
Mia Farrow,452
 Natasha Richardson,452
 Joan Plowright,452
 Gabrielle Anwar,453
 Anthony Higgins,453
 Michael Tucker,453
Michael J. Fox,453
 Gene Hackman,454
 Jeanne Tripplehorn,454
 Hal Holbrook,454
Tom Cruise,454
 Lori Petty,455
 Jayne Atkinson,455
 August Schellenberg,455
Jason James Richter,455
 Samuel L. Jackson,456
 N'Bushe Wright,456
Sean Nelson,456
 Giancarlo Esposito,456
Harrison Ford,457
 Julianne Moore,457
 Tommy Lee Jones,457
 Sela Ward,457
Jason Patric,458
 Wes Studi,458
 Gene Hackman,458
 Robert Duvall,458
Alec Baldwin,459
 Kim Basinger,459
 James Woods,459
 Michael Madsen,459
 Saul Rubinek,460
 Glenne Headly,460
 Ted Danson,460
Macaulay Culkin,460
 Migdalia Melendez,461
 T. Wendy McMillan,461
 Guinevere Turner,461
V.S. Brodie,461
Rebecca De Mornay,463
 Don Johnson,463
 Stephen Lang,463
 Jack Warden,463
Chuck Pfarrer,464
 Robert Apisa,464
 Arnold Vosloo,464
 Lance Henriksen,464
Haing S. Ngor,465
 Supak Pititam,465
 Bussaro Sanruck,465
 Joan Chen,465
 Richard Crenna,466
 Lloyd Bridges,466
 Valeria Golino,466
Charlie Sheen,466
Dana Delany,467
 Kim Cattrall,467
 Cynthia Stevenson,467
 Laila Robins,467
Hugh Grant,468
 Ian McNeice,468
 Colm Meaney,468
 Tara Fitzgerald,468
 Frank Baker,469
 António Assunção,469
 Julie Balloo,469
Maria Conchita Alonso,469
 Christopher Martin,470
Christopher Reid,470
 Angela Means,470
 David Edwards,470
 Jennifer Jason Leigh,471
Tim Robbins,471
 Charles Durning,471
 Paul Newman,471
Nick Nolte,472
 Whittni Wright,472
 Albert Brooks,472
 Julie Kavner,472
 Andy Dick,473
Pauly Shore,473
 David Alan Grier,473
 Lori Petty,473
 Dylan McDermott,474
 Rene Russo,474
 John Malkovich,474
Clint Eastwood,474
Alison Crosbie,475
 Emma Thompson,475
 Philip King,475
 Daniel Day-Lewis,475
 Joe Morton,476
Larenz Tate,476
 Glynn Turman,476
 Suzzanne Douglas,476
 Demetrice Cheathon,477
 Dororthy Thorton,477
 Virginia Capers,477
Rae'Ven Larrymore Kelly,477
 Denis Leary,479
 Cuba Gooding Jr.,479
 Stephen Dorff,479
Emilio Estevez,479
 Jeff Goldblum,480
 Laura Dern,480
 Richard Attenborough,480
Sam Neill,480
Brad Pitt,481
 David Milford,481
 Kathy Larson,481
 David Duchovny,481
 Julie Delpy,482
 Eric Pascal Chaltiel,482
 Martin Raymond,482
Eric Stoltz,482
Jesse Bradford,483
 Lisa Eichhorn,483
 Jeroen Krabbé,483
 Karen Allen,483
 Jon Tenney,484
 Brittany Boyd,484
 Helen Slater,484
Tom Guiry,484
 Art Carney,485
 F. Murray Abraham,485
 Charles Dance,485
Arnold Schwarzenegger,485
 Nathan Lane,486
 Christina Vidal,486
 Cyndi Lauper,486
Michael J. Fox,486
 Beverly D'Angelo,487
 Kamala Lopez,487
Paul Hogan,487
 Cuba Gooding Jr.,487
 John Lone,488
 Barbara Sukowa,488
 Ian Richardson,488
Jeremy Irons,488
 Nia Long,489
 Will Smith,489
 Ted Danson,489
Whoopi Goldberg,489
 Bebe Neuwirth,490
 Nicole Kidman,490
 Bill Pullman,490
Alec Baldwin,490
Mel Gibson,491
 Fay Masterson,491
 Nick Stahl,491
 Margaret Whitton,491
 Lynn Cohen,492
 Diane Keaton,492
 Jerry Adler,492
Woody Allen,492
Tyrin Turner,493
 June Kyoto Lu,493
 Larenz Tate,493
 Toshi Toda,493
 Steven Seagal,494
Kurt Russell,494
 John Leguizamo,494
 Halle Berry,494
Tatsuya Fuji,495
 Eiko Matsuda,495
 Aoi Nakajima,495
 Yasuko Matsui,495
 Tom Noonan,496
Karen Sillas,496
Richard Briers,497
 Kate Beckinsale,497
 Imelda Staunton,497
 Jimmy Yuill,497
Richard Gere,498
 Anne Bancroft,498
 Lena Olin,498
 Tom Irwin,498
Matt Dillon,499
 Annabella Sciorra,499
 Mary-Louise Parker,499
 William Hurt,499
Robin Williams,500
 Sally Field,500
 Pierce Brosnan,500
 Harvey Fierstein,500
David Thewlis,501
 Greg Cruttwell,501
 Katrin Cartlidge,501
 Lesley Sharp,501
 Hilary Swank,502
 Michael Ironside,502
 Constance Towers,502
Pat Morita,502
 Lance Henriksen,504
 Stuart Wilson,504
 Kevin Dillon,504
Ray Liotta,504
 Julia Louis-Dreyfus,505
 Jason Alexander,505
 Marc Shaiman,505
Elijah Wood,505
 Quentin Crisp,506
 Jimmy Somerville,506
 John Bott,506
Tilda Swinton,506
Kevin Costner,507
 Laura Dern,507
 Clint Eastwood,507
 T.J. Lowther,507
 Roberta Maxwell,508
 Denzel Washington,508
 Buzz Kilman,508
Tom Hanks,508
 Sam Neill,509
 Harvey Keitel,509
 Anna Paquin,509
Holly Hunter,509
 Khandi Alexander,510
 Tupac Shakur,510
 Ché J. Avery,510
Janet Jackson,510
 Craig Sheffer,511
 Halle Berry,511
 Omar Epps,511
James Caan,511
Donald Sutherland,512
 Keith David,512
 Julie Warner,512
 Eric Thal,512
 Ned Beatty,513
 Mary Stuart Masterson,513
 George Burns,513
Brian Benben,513
 Robert J. Steinmiller Jr.,514
 Judy Davis,514
 Kevin Spacey,514
Denis Leary,514
 Emma Thompson,515
 Anthony Hopkins,515
John Haycraft,515
 Christopher Reeve,515
 Ed Begley Jr.,516
 Gregory Hines,516
 James Remar,516
Danny DeVito,516
 Cary-Hiroyuki Tagawa,517
 Harvey Keitel,517
 Wesley Snipes,517
Sean Connery,517
 John Cusack,518
 Matthew Broderick,518
 Bridget Fonda,518
Anthony Hopkins,518
Robert John Burke,519
 Mario Machado,519
 Remy Ryan,519
 Jodi Long,519
Cary Elwes,520
 Richard Lewis,520
 Roger Rees,520
 Amy Yasbeck,520
 Wallace Wood,521
 Juliette Lewis,521
 David Proval,521
Gary Oldman,521
Russell Crowe,522
 Jacqueline McKenzie,522
 Daniel Pollock,522
 Alex Scott,522
Ashley Judd,523
 Bentley Mitchum,523
 Todd Field,523
 Allison Dean,523
Sean Astin,524
 Ned Beatty,524
 Jon Favreau,524
 Greta Lind,524
 Carlos López,526
 Romane Bohringer,526
 Corine Blue,526
Cyril Collard,526
Liam Neeson,527
 Ralph Fiennes,527
 Ben Kingsley,527
 Caroline Goodall,527
 Dianne Wiest,528
 Brendan Fraser,528
 Anne Twomey,528
Albert Brooks,528
 Joan Allen,529
 Joe Mantegna,529
 Ben Kingsley,529
Max Pomeranc,529
 Maggie Smith,531
 Heydon Prowse,531
 Andrew Knott,531
Kate Maberly,531
 Sam Waterston,532
 Ricki Lake,532
 Matthew Lillard,532
Kathleen Turner,532
Alec Baldwin,533
 John Lone,533
 Penelope Ann Miller,533
 Peter Boyle,533
Julian Fellowes,534
 Andrew Seear,534
 Roddy Maude-Roxby,534
 Michael Denison,534
Andie MacDowell,535
 Zane Cassidy,535
 Jack Lemmon,535
 Bruce Davison,535
 Catherine O'Hara,536
 Laura Linney,536
 Gabriel Byrne,536
Steve Martin,536
 Elle Macpherson,537
 Tara Fitzgerald,537
 Sam Neill,537
Hugh Grant,537
Stockard Channing,538
 Ian McKellen,538
 Donald Sutherland,538
 Will Smith,538
 Victor Garber,539
 Rita Wilson,539
 Ross Malinger,539
Tom Hanks,539
 Polly Walker,540
 Tom Berenger,540
 William Baldwin,540
Sharon Stone,540
 Edward James Olmos,541
 Sean Young,541
 Rutger Hauer,541
Harrison Ford,541
 Cindy Pickett,542
 Carla Gugino,542
 Lane Smith,542
Pauly Shore,542
 Amanda Plummer,543
 Nancy Travis,543
 Anthony LaPaglia,543
Mike Myers,543
 Dennis Farina,544
 Sarah Jessica Parker,544
 Tom Sizemore,544
Bruce Willis,544
 John Leguizamo,546
 Dennis Hopper,546
 Samantha Mathis,546
Bob Hoskins,546
Ice-T,547
 Rutger Hauer,547
 Charles S. Dutton,547
 Gary Busey,547
 Christopher McDonald,548
 Nastassja Kinski,548
 James Gandolfini,548
Charlie Sheen,548
Colm Feore,549
 Devon Anderson,549
 Katya Ladan,549
 Derek Keurvorst,549
Lara Flynn Boyle,550
 Alexis Arquette,550
 Stephen Baldwin,550
 Josh Charles,550
Danny Elfman,551
 William Hickey,551
 Chris Sarandon,551
 Catherine O'Hara,551
Charlie Sheen,552
 Oliver Platt,552
 Kiefer Sutherland,552
 Chris O'Donnell,552
Kurt Russell,553
 Bill Paxton,553
 Val Kilmer,553
 Sam Elliott,553
 William Hurt,554
 Armand Assante,554
 Gabriel Byrne,554
Joanne Whalley,554
Christian Slater,555
 Dennis Hopper,555
 Patricia Arquette,555
 Val Kilmer,555
James Carville,556
 George Stephanopoulos,556
 Heather Beckel,556
 Paul Begala,556
 Jessica Kirschner,558
 Kanin Howell,558
 Alexis Kirschner,558
Macaulay Culkin,558
 Peter Outerbridge,559
 Victor Ertmanis,559
 Dan Lett,559
Leslie Hope,559
 Peter Boyle,561
 Matt Craven,561
Anthony LaPaglia,561
 Mimi Rogers,561
Heather Matarazzo,562
 Christina Vidal,562
 Christina Brucato,562
 Victoria Davis,562
Miou-Miou,563
 Judith Henry,563
 Renaud,563
 Jean Carmet,563
 William McNamara,564
Tom Berenger,564
 Crispin Glover,564
 Erika Eleniak,564
Federico Luppi,565
 Ron Perlman,565
 Claudio Brook,565
 Margarita Isabel,565
 Victoria Abril,567
 Peter Coyote,567
 Àlex Casanovas,567
Verónica Forqué,567
Kim Vithana,568
 Sarita Khajuria,568
 Jimmi Harkishin,568
 Akbar Kurtha,568
Luke Edwards,569
 Timothy Busfield,569
 John Ashton,569
 Ashley Crow,569
 Isa Danieli,573
 Gigio Morra,573
 Sergio Solli,573
Paolo Villaggio,573
 Alberta Watson,574
 Elizabeth Newett,574
 Benjamin Hendrickson,574
Jeremy Davies,574
 Zachary Mabry,575
 Jordan Warkol,575
Travis Tedford,575
 Kevin Jamal Woods,575
 Aidan Pendleton,577
 Shane Meier,577
Tina Majorino,577
 Chelsea Field,577
Jim Broadbent,580
 Phoebe Cates,580
 Wendy Hughes,580
 Kevin Kline,580
 Tony Curtis,581
 Susie Bright,581
Lily Tomlin,581
 Arthur Laurents,581
Julie Mauduech,582
 Vincent Cassel,582
 Mathieu Kassovitz,582
 Hubert Koundé,582
Shelley Long,585
 Christine Taylor,585
 Gary Cole,585
 Christopher Daniel Barnes,585
 John Heard,586
 Daniel Stern,586
 Joe Pesci,586
Macaulay Culkin,586
 Whoopi Goldberg,587
 Tony Goldwyn,587
Patrick Swayze,587
 Demi Moore,587
Scott Weinger,588
 Robin Williams,588
 Linda Larkin,588
 Jonathan Freeman,588
 Robert Patrick,589
 Edward Furlong,589
 Linda Hamilton,589
Arnold Schwarzenegger,589
 Graham Greene,590
 Rodney A. Grant,590
Kevin Costner,590
 Mary McDonnell,590
Michael Keaton,592
 Jack Nicholson,592
 Kim Basinger,592
 Robert Wuhl,592
 Lawrence T. Wrentz,593
Jodie Foster,593
 Kasi Lemmons,593
 Lawrence A. Bonney,593
 Hall Johnson Choir,594
 Adriana Caselotti,594
 Stuart Buchanan,594
Roy Atwell,594
Robby Benson,595
 Jesse Corti,595
 Rex Everhart,595
 Angela Lansbury,595
Mel Blanc,596
 Don Brodie,596
 Walter Catlett,596
 Marion Darlington,596
Richard Gere,597
 Julia Roberts,597
 Ralph Bellamy,597
 Jason Alexander,597
William Holden,599
 Edmond O'Brien,599
 Ernest Borgnine,599
 Robert Ryan,599
 Rory Cochrane,600
 Jeffrey Combs,600
 Renée Zellweger,600
Gil Bellows,600
 Janeane Garofalo,603
Matthew Modine,603
 Randy Quaid,603
 Paul Reiser,603
 George Clooney,605
Michelle Pfeiffer,605
 Alex D. Linz,605
 Mae Whitman,605
 Bill Nunn,606
Tony Todd,606
 Kelly Rowan,606
 William O'Leary,606
 Kristin Rudrüd,608
 Peter Stormare,608
 Steve Buscemi,608
William H. Macy,608
Michael J. Fox,609
 Sally Field,609
 Al Michaels,609
 Ralph Waite,609
 Susan Roman,610
Don Francks,610
 Caroline Semple,610
 Richard Romanus,610
Bruce Ramsay,611
 Valentina Vargas,611
 Doug Bradley,611
 Charlotte Chatton,611
 Michael Rapaport,612
 Toni Collette,612
David Schwimmer,612
 Gwyneth Paltrow,612
 Nic Knight,613
Anna Paquin,613
 Sasha Graff,613
 Nicola Howard,613
 Catherine McCormack,614
 Danny Cunningham,614
 Dearbhla Molloy,614
Oliver Milburn,614
Nino Manfredi,615
 Anna Karina,615
 Johnny Dorelli,615
 Paolo Turco,615
 Scatman Crothers,616
 Eva Gabor,616
 Sterling Holloway,616
Phil Harris,616
 Carme Elias,617
 Juan Echanove,617
 Rossy de Palma,617
Marisa Paredes,617
 Sage Allen,619
 Paul Hewitt,619
 Gene Ross,619
Matt LeBlanc,619
 Al Waxman,620
Vittorio Mezzogiorno,620
 Mathilda May,620
 Stefan Glowacz,620
Catherine Deneuve,621
 Jean-Pierre Bouvier,621
 Marthe Villalonga,621
 Daniel Auteuil,621
Martin Lawrence,626
 Lynn Whitfield,626
 Regina King,626
 Bobby Brown,626
Cameron Diaz,627
 Ron Eldard,627
 Annabeth Gish,627
 Jonathan Penner,627
Richard Gere,628
 Laura Linney,628
 John Mahoney,628
 Alfre Woodard,628
 Amy Irving,630
Dennis Hopper,630
 Julie Harris,630
 Amy Locane,630
 Hamilton Camp,631
 Ernest Borgnine,631
 Charlie Sheen,631
Bebe Neuwirth,631
Ian Hart,632
 Tom Gilroy,632
 Rosana Pastor,632
 Icíar Bollaín,632
 Dana Wheeler-Nicholson,633
 Dan Gunther,633
 Caroleen Feeney,633
Tim Daly,633
Robert Duvall,635
 James Earl Jones,635
 Michael Beach,635
 Irma P. Hall,635
 Dan Aykroyd,637
Steve Martin,637
 Glenne Headly,637
 Phil Hartman,637
 Samantha Mathis,638
 Judi Dench,638
 Eileen Atkins,638
Richard E. Grant,638
 Isaiah Washington,639
Theresa Randle,639
 Jenifer Lewis,639
 Spike Lee,639
 Chazz Palminteri,640
 Kathy Bates,640
Sharon Stone,640
 Isabelle Adjani,640
Denzel Washington,647
 Meg Ryan,647
 Lou Diamond Phillips,647
 Michael Moriarty,647
 Emmanuelle Béart,648
 Henry Czerny,648
Tom Cruise,648
 Jon Voight,648
 Stockard Channing,650
 John Lynch,650
Robin Wright,650
 Morgan Freeman,650
 Richy Müller,651
 Maren Kroymann,651
 Til Schweiger,651
Esther Schweins,651
 Dina Meyer,653
 Pete Postlethwaite,653
 David Thewlis,653
Dennis Quaid,653
 Frank Langella,656
Whoopi Goldberg,656
 Richard Jenkins,656
 Dennis Farina,656
Alain Delon,659
 Maurice Ronet,659
 Marie Laforêt,659
 Erno Crisa,659
 Joanna Lumley,661
 Jane Leeves,661
 Richard Dreyfuss,661
Simon Callow,661
 Amy Brenneman,662
 William Petersen,662
 Reese Witherspoon,662
Mark Wahlberg,662
 Mark McKinney,663
 Kevin McDonald,663
 Bruce McCulloch,663
Dave Foley,663
 Ryan O'Neal,664
 Paul Mazursky,664
Cher,664
 Chazz Palminteri,664
Predrag Manojlovic,665
 Lazar Ristovski,665
 Mirjana Jokovic,665
 Slavko Stimac,665
 Pat Morita,667
 Donald Gibb,667
Daniel Bernhardt,667
 James Hong,667
 Uma Das Gupta,668
 Chunibala Devi,668
 Karuna Bannerjee,668
Kanu Bannerjee,668
 Alok Chakravarty,670
 Swapan Mukherjee,670
Soumitra Chatterjee,670
 Sharmila Tagore,670
Trace Beaulieu,671
 Michael J. Nelson,671
 Jim Mallon,671
 Kevin Murphy,671
 Manner Washington,673
 Theresa Randle,673
 Wayne Knight,673
Michael Jordan,673
 John Phillip Law,674
Jane Fonda,674
 Milo O'Shea,674
 Anita Pallenberg,674
 Jefferson Mays,678
 Molly Ringwald,678
 J.T. Walsh,678
Billy Bob Thornton,678
 Matt Keeslar,679
 Victoria Smurfit,679
 Anthony Brophy,679
Albert Finney,679
 Anna Karina,680
 Akim Tamiroff,680
Eddie Constantine,680
 Stéphane Audran,681
Philippe Noiret,681
 Isabelle Huppert,681
 Jean-Pierre Marielle,681
 Bruce Davison,685
 Lee Grant,685
 Devon Gummersall,685
Margaret Cho,685
Sam Neill,687
 Greta Scacchi,687
 John Hargreaves,687
 Kerry Fox,687
Danny Glover,688
 Ray Liotta,688
 Denis Leary,688
 Doug E. Doug,688
 Corinna Harfouch,690
 Anian Zollner,690
 August Zirner,690
Meret Becker,690
 Miguel Sandoval,691
 Brendan Fraser,691
 Ricki Lake,691
Shirley MacLaine,691
 Jaime Gomez,692
 William Sadler,692
 Barry Corbin,692
Mario Van Peebles,692
 William Forsythe,694
 Luis Guzmán,694
Tom Berenger,694
 Raymond Cruz,694
 Michael Bowen,695
 Bill Nunn,695
 Kevin Dillon,695
Alicia Silverstone,695
Amanda Plummer,696
 Kathy Jamieson,696
 Saskia Reeves,696
 Des McAleer,696
 Delroy Lindo,697
 Vincent D'Onofrio,697
 Cameron Diaz,697
Keanu Reeves,697
Audie England,698
 Costas Mandylor,698
 Eric Da Silva,698
 Raven Snow,698
 Kevin Connolly,700
 Robert Curtis Brown,700
 Kathy Bates,700
Perry Anzilotti,700
 Gena Rowlands,702
John Marley,702
 Fred Draper,702
 Lynn Carlin,702
Winona Ryder,703
 Lukas Haas,703
 John C. Reilly,703
 James Le Gros,703
Jean-Claude Van Damme,704
 Roger Moore,704
 James Remar,704
 Janet Gunn,704
